epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,elapsed_seconds
39,2.106293548609797,0.8050881898723888,1.9937357261166935,0.8260233918128655,39.13471865653992
40,2.0592754213129574,0.8101276111517516,1.9859779898883307,0.8318713450292398,38.37162137031555
41,2.0121242333008857,0.8225636023734049,1.9765707609946268,0.8318713450292398,38.96572422981262
42,1.9789847659839903,0.833292692839145,1.9762069412142214,0.8289473684210527,38.18268966674805
43,1.9435113491124858,0.8400390148744209,1.9656170195306253,0.8355263157894737,38.180147886276245
44,1.9185379802391005,0.8442656262700154,1.9555668301052518,0.8377192982456141,38.185601234436035
45,1.8725825714636728,0.8563764935381615,1.957530345135962,0.8377192982456141,37.76409387588501
46,1.8477981437815503,0.8653986832479883,1.9503089168615508,0.8399122807017544,37.99997568130493
47,1.8292679016177154,0.8697065756319596,1.9513668177420633,0.8347953216374269,37.862680196762085
48,1.812610692787217,0.8723888482483947,1.953986786959464,0.8362573099415205,38.87881922721863
49,1.7881174191201517,0.878078517434772,1.9478398373252468,0.8384502923976608,38.069801807403564
50,1.772186919730688,0.8836056246443956,1.943669176938241,0.8406432748538012,38.736820936203
51,1.748311748138765,0.892871657319353,1.9453170174046566,0.8428362573099415,38.3100950717926
52,1.7425093875613085,0.8936844672031212,1.9453761340581883,0.8428362573099415,38.25916266441345
53,1.7254213005665269,0.8966918637730635,1.948439547890111,0.8428362573099415,38.136595487594604
54,1.7141745896646765,0.8989677314476144,1.939394303929736,0.8464912280701754,38.876689195632935
55,1.7048792358356735,0.9053076485410062,1.9449434140969437,0.8508771929824561,38.80639123916626
56,1.6870367474975716,0.9079899211574413,1.9444925324958668,0.8486842105263158,38.326558113098145
57,1.681378730979187,0.9095342599366009,1.9484663232725266,0.8421052631578947,37.98999738693237
58,1.6666301887015798,0.9134357473786882,1.9474003802963167,0.8442982456140351,39.46767616271973
59,1.663452380897068,0.9141672762740795,1.9466914545025742,0.8435672514619883,38.36587834358215
60,1.654271918080313,0.9146549622043404,1.954166883613631,0.8464912280701754,38.208674907684326
61,1.6412373456123215,0.921970251158254,1.9541142837345948,0.8421052631578947,38.71054244041443
62,1.635544994027985,0.9232707469722832,1.9573413335789016,0.8450292397660819,38.31844997406006
63,1.6189937431967512,0.9285540112167764,1.9573936462402344,0.8435672514619883,39.281665563583374
64,1.6186977222199692,0.9307485979029505,1.9579544485661022,0.8457602339181286,38.48776149749756
65,1.619842506245676,0.9301796309843128,1.9548397259405481,0.847953216374269,37.694831132888794
66,1.607623668082466,0.9308298788913273,1.9608349744339435,0.8421052631578947,38.06619739532471
67,1.6033707598229885,0.9331870275542551,1.9585664286250957,0.847953216374269,38.66115713119507
68,1.597984425267543,0.9344062423799073,1.95857762732701,0.847953216374269,37.97804498672485
69,1.5887341178026488,0.9405023165081687,1.9634842705308346,0.8457602339181286,38.62105894088745
70,1.585860644570504,0.9405835974965455,1.962461238716081,0.8464912280701754,38.579548835754395
71,1.5860057441255944,0.9392018206941396,1.9571568017814591,0.8442982456140351,38.102659463882446
72,1.5768452167588503,0.9460294237177924,1.9536832773197463,0.847953216374269,38.92400121688843
73,1.5758381530752728,0.941721531333821,1.9688330421670837,0.8442982456140351,38.89759373664856
74,1.5707700487598988,0.9414776883686906,1.9735033721254582,0.8486842105263158,38.468987226486206
75,1.566140985795078,0.9480614484272128,1.9650108340190866,0.8516081871345029,38.299179553985596
76,1.561374035151346,0.9476550434853288,1.9794095859192966,0.8457602339181286,38.80301022529602
77,1.5569821453420047,0.9530195887181988,1.9799775937844437,0.8428362573099415,39.027578592300415
78,1.5545870904020205,0.9514752499390393,1.9841860944067526,0.8428362573099415,38.11483550071716
79,1.5475748875156066,0.9540762415670975,1.9788248469257912,0.8406432748538012,38.231157064437866
80,1.5462523655494926,0.9568397951719093,1.9801210367191604,0.8442982456140351,38.11914038658142
81,1.5448344344871079,0.957408762090547,1.9764461698587874,0.8428362573099415,38.081032276153564
82,1.5416947066333346,0.9571649191254166,1.9912050592969035,0.8442982456140351,38.022605419158936
83,1.5353655387819816,0.9585466959278225,1.9792343496579177,0.8450292397660819,38.152626514434814
84,1.52931925743312,0.9596846297650979,1.9801281878822727,0.8450292397660819,38.26678133010864
85,1.5289476314986672,0.9621230594164025,1.99410176974291,0.8464912280701754,38.05569672584534
86,1.5247600090985258,0.9598471917418516,1.9799637362273812,0.8494152046783626,38.43901252746582
87,1.5241127677306037,0.9597659107534747,1.9802354288380049,0.8457602339181286,38.15222907066345
88,1.5193342387962079,0.9631797122653012,1.9779211624323974,0.8450292397660819,38.131935358047485
89,1.5190929054564735,0.9634235552304315,1.980282217438458,0.8442982456140351,37.976500034332275
90,1.5182461230084148,0.9635861172071852,1.9747794483140197,0.8450292397660819,38.378994941711426
91,1.514907783651162,0.9671624806957653,1.9858391926302548,0.8457602339181286,38.09230279922485
92,1.515201193360229,0.9633422742420548,1.9978958737780477,0.8442982456140351,38.50627589225769
93,1.509570606741432,0.9662683898236203,1.9943811433357106,0.8428362573099415,38.10162353515625
94,1.5054513765507322,0.9692757863935626,1.9856701719830607,0.8442982456140351,38.1925208568573
95,1.5024435477538545,0.9687068194749248,1.9860679657138578,0.841374269005848,37.189738512039185
96,1.5039117133473028,0.9699260343005771,1.994221547890825,0.8406432748538012,31.78038191795349
97,1.5004326875525877,0.969519629358693,1.9942762447379485,0.8406432748538012,31.02881097793579
98,1.4993632148845617,0.9710639681378526,1.9902430919178746,0.841374269005848,31.202291250228882
99,1.49439444766145,0.9700073152889539,2.0009759769105075,0.8450292397660819,31.160364389419556
100,1.4989774533910285,0.9720393399983743,2.006685385229992,0.8442982456140351,31.171461582183838
101,1.492086112852902,0.9729334308705194,1.9896360586958322,0.8399122807017544,31.47870945930481
102,1.4863201197420572,0.9728521498821425,1.9902439312628137,0.8450292397660819,31.56007432937622
103,1.4817132232616095,0.9747216126148094,1.9919329749213324,0.8450292397660819,31.24315333366394
104,1.4867826724240405,0.9733398358124035,2.0028020150480215,0.8435672514619883,31.154595613479614
105,1.4817577219489997,0.9752092985450703,2.0007696486355964,0.8450292397660819,31.230327606201172
