epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,elapsed_seconds
52,1.694570531954002,0.902300251971064,1.945134282809252,0.8391812865497076,30.16637372970581
53,1.6813024103782006,0.9062017394131513,1.9398364964981525,0.8406432748538012,30.44745135307312
54,1.6587929241562107,0.9134357473786882,1.9418208180812366,0.8406432748538012,30.271121740341187
55,1.6512563895047472,0.9157928960416158,1.9472993647145946,0.8421052631578947,30.261306524276733
56,1.6343834735819511,0.9235958709257904,1.9429016057510822,0.8435672514619883,30.123443126678467
57,1.629927347106177,0.9237584329025441,1.9413613799022653,0.8421052631578947,30.151666164398193
58,1.6193790433659336,0.92692839144924,1.9445202085706923,0.8391812865497076,30.065235376358032
59,1.6129890660159056,0.9270909534259937,1.9400455854092424,0.8428362573099415,30.553044319152832
60,1.6028877307678213,0.9340811184264001,1.9484242486674883,0.8421052631578947,30.64842653274536
61,1.6017690524137922,0.9339998374380233,1.9501772400928519,0.8399122807017544,30.317417860031128
62,1.5889131654271031,0.9366008290660814,1.9542046764440704,0.8428362573099415,30.254751920700073
63,1.5817807760992875,0.939933349589531,1.9485425726014969,0.8450292397660819,30.232367753982544
64,1.578445876292908,0.9405023165081687,1.9542506256995842,0.8435672514619883,30.3019437789917
65,1.5690165572773778,0.9448102088921402,1.9581567279079504,0.8435672514619883,30.24440884590149
66,1.5647496083766612,0.9472486385434447,1.9563564668621933,0.8391812865497076,30.230154991149902
67,1.560644217916478,0.9499309111598797,1.958214467031914,0.8457602339181286,30.161772966384888
68,1.5466999532168137,0.9525319027879379,1.954217219213296,0.8421052631578947,30.174971342086792
69,1.543878830245653,0.9530195887181988,1.95081092879089,0.8457602339181286,30.05442714691162
70,1.539501843205954,0.9566772331951556,1.9632103122465792,0.8457602339181286,30.19657015800476
71,1.5414931186183647,0.9527757457530683,1.9595088861141985,0.8457602339181286,30.233760833740234
72,1.5372017036460623,0.9552141754043729,1.9543691657440008,0.8494152046783626,30.422679662704468
73,1.5313967018604937,0.9620417784280257,1.957854990373578,0.8450292397660819,30.286882162094116
74,1.5215963853003387,0.9625294643582866,1.9643762502056814,0.8472222222222222,30.31888508796692
75,1.5222613417132351,0.9624481833699098,1.9561595163847272,0.8472222222222222,30.282580375671387
76,1.5189069938651916,0.9624481833699098,1.9578322834438748,0.8472222222222222,30.308998346328735
77,1.515064428998505,0.9610664065675039,1.9637711814969603,0.8457602339181286,30.09490990638733
78,1.5084953491236053,0.9657807038933593,1.9681203184072038,0.8442982456140351,30.239311933517456
79,1.5087494175676155,0.964155084125823,1.9553841206065394,0.8435672514619883,30.18589496612549
80,1.506969383477409,0.965943265870113,1.9651035370185361,0.8399122807017544,30.273278951644897
81,1.507678077800927,0.9648053320328375,1.9611727062024569,0.8457602339181286,30.20804214477539
82,1.4976449480756728,0.9696009103470699,1.9684616222716214,0.8472222222222222,30.237868785858154
83,1.497444404932112,0.9712265301146062,1.9605999383312918,0.847953216374269,30.363516092300415
84,1.4910483030267898,0.9720393399983743,1.9686753610421341,0.847953216374269,30.199458122253418
85,1.490465332936012,0.9715516540681135,1.9622080186654252,0.8450292397660819,30.083162307739258
86,1.488895505092633,0.9721206209867512,1.964664153885423,0.8464912280701754,30.108396530151367
87,1.48028112454869,0.976265951393969,1.9577661731786895,0.8486842105263158,30.222325801849365
88,1.4805972125969562,0.9752905795334471,1.965448432498508,0.8435672514619883,30.319028854370117
89,1.4837955736507393,0.9733398358124035,1.9643944717987238,0.8486842105263158,30.102177143096924
90,1.4776361354975005,0.9756157034869544,1.9609725405598244,0.841374269005848,30.12799620628357
91,1.4775759646400906,0.9751280175566935,1.9670845109816881,0.8384502923976608,30.096747398376465
92,1.472837452538506,0.9752092985450703,1.9711274626659372,0.8428362573099415,30.1731116771698
93,1.472856141537813,0.976672356335853,1.963050263666967,0.8457602339181286,30.160192251205444
94,1.4688522772295616,0.9774038852312444,1.9651955916867618,0.8472222222222222,30.16778302192688
95,1.4711620065339026,0.9778102901731285,1.9597442861188923,0.8450292397660819,30.436800003051758
96,1.465141546316363,0.9792733479639112,1.9684905085647315,0.8442982456140351,30.35194993019104
97,1.465178510653026,0.9765097943590995,1.9751180584667718,0.8435672514619883,30.172727823257446
98,1.4578610739261844,0.981142810696578,1.9667154529638458,0.8428362573099415,30.41062569618225
99,1.457042674751657,0.9812240916849548,1.97051901845207,0.8464912280701754,30.26652979850769
100,1.4620013567603507,0.9797610338941721,1.969767375299108,0.8435672514619883,30.76436686515808
101,1.4575945816708225,0.981142810696578,1.9762464977844416,0.8399122807017544,30.210304260253906
102,1.4545709530938828,0.9795984719174186,1.9758306400120607,0.841374269005848,30.174999952316284
