epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,elapsed_seconds
1,7.43211222613506,0.0962366902381533,5.473317365897329,0.36915204678362573,26.2485671043396
2,5.746611645461427,0.3578801918231326,4.162002665257593,0.5577485380116959,24.145681619644165
3,4.869147969679766,0.47273022839957735,3.51062290013185,0.6381578947368421,24.320531606674194
4,4.26572945892525,0.5444200601479314,3.1007071942613837,0.6922514619883041,24.68567657470703
5,3.818324568174161,0.5922945623018776,2.890248549611945,0.7280701754385965,23.947639226913452
6,3.455493322922952,0.6309843127692433,2.7479427787992687,0.7507309941520468,24.436628580093384
7,3.1517343223070715,0.6630090221897098,2.708480167110064,0.7755847953216374,24.849255561828613
8,2.903620654486509,0.6958465414939445,2.6686340681990686,0.7960526315789473,24.83858823776245
9,2.692753142674144,0.7157603836462652,2.5961237211673582,0.8099415204678363,24.488871335983276
10,2.5014113696776668,0.7412013330082093,2.6240424029311242,0.8135964912280702,24.2175076007843
11,2.353037562204029,0.758839307485979,2.57072140877707,0.8238304093567251,24.166102170944214
12,2.21266040474111,0.7773713728358936,2.4804773330688477,0.8187134502923976,24.532721519470215
13,2.1048078883481995,0.8016743883605625,2.4848609117039464,0.8296783625730995,24.495591640472412
14,1.9975813748458047,0.8237828171990571,2.3896801025546783,0.8304093567251462,24.304901599884033
15,1.9289680071054587,0.838657238072015,2.366347427256623,0.8318713450292398,24.725688219070435
16,1.8786328753000312,0.8524750060960742,2.375951011278476,0.8369883040935673,24.279660940170288
17,1.8279384253015947,0.8670243030155247,2.37775202661927,0.8457602339181286,24.244128704071045
18,1.789184844543282,0.877184426562627,2.3752124713875395,0.8406432748538012,24.598076581954956
19,1.7615062784859874,0.8862066162724539,2.4143480724758573,0.8369883040935673,24.394675254821777
20,1.735899425547055,0.8944972770868894,2.340653886571962,0.8399122807017544,24.541314840316772
21,1.7122400679608085,0.9009184751686581,2.3956189260148166,0.8326023391812866,24.16689443588257
22,1.6926600216443313,0.9084776070877022,2.3662561289748254,0.8369883040935673,24.26279592514038
23,1.6783957983685307,0.9114850036576445,2.2730924685796103,0.8472222222222222,24.319194316864014
24,1.663172088037184,0.9162805819718768,2.316055823487845,0.8406432748538012,24.570393323898315
25,1.6457863076279864,0.9218889701698773,2.2670001119200944,0.8391812865497076,24.507094144821167
26,1.6362832360545532,0.9261155815654718,2.2838207580889875,0.8472222222222222,24.20648169517517
27,1.6170013433722454,0.9337559944728928,2.2900728175514624,0.8472222222222222,24.848631143569946
28,1.6144465551544551,0.9338372754612696,2.2734288611607245,0.8435672514619883,24.59266424179077
29,1.609686245591158,0.9344875233682841,2.2736687792672052,0.841374269005848,24.60942530632019
30,1.5891357010422242,0.9400146305779078,2.195350432256509,0.8428362573099415,24.19849944114685
31,1.5849929508577272,0.9439161180199951,2.2351632390105935,0.8384502923976608,24.417449951171875
32,1.5808635494006142,0.9453791758107779,2.2171319632502327,0.8340643274853801,24.18162250518799
33,1.569056345642674,0.9486304153458506,2.265125360405236,0.8347953216374269,24.611355543136597
34,1.5600545875892244,0.9544013655206047,2.219697962727463,0.8428362573099415,24.39648461341858
35,1.5547443735573356,0.9541575225554743,2.2179309945357475,0.8399122807017544,24.171567916870117
36,1.547222360802658,0.9551328944159961,2.2767641774395058,0.8450292397660819,24.17632007598877
37,1.54036535644477,0.9570023571486629,2.2114102178149753,0.8435672514619883,24.447562217712402
38,1.528563992285122,0.9613915305210111,2.2161634832794905,0.8391812865497076,24.33020853996277
39,1.5240865227343405,0.9635861172071852,2.20738973394472,0.8399122807017544,24.829424142837524
40,1.5182765682935617,0.9645614890677071,2.1991366329248887,0.8435672514619883,24.625171422958374
41,1.5177697596836408,0.962773307323417,2.1737500275784765,0.8391812865497076,24.500937461853027
42,1.510061795591562,0.9674063236608957,2.2141113274278696,0.8472222222222222,24.426015853881836
43,1.5088456462652986,0.9667560757538811,2.207830042169805,0.8391812865497076,24.33585023880005
44,1.5002510850627007,0.9693570673819394,2.2243177437642863,0.8384502923976608,24.175681352615356
45,1.4987804040495656,0.9687068194749248,2.167133407286036,0.847953216374269,24.421554565429688
46,1.4954994785333178,0.9715516540681135,2.210075657270108,0.8435672514619883,24.531830310821533
47,1.4923821393139118,0.9713890920913598,2.2117018859985977,0.8435672514619883,24.429199695587158
48,1.488263617460683,0.973095992847273,2.1746653750625966,0.8421052631578947,23.97309184074402
49,1.4801857983262754,0.9743964886613021,2.1541191214009334,0.8435672514619883,24.282638549804688
50,1.4765503224847492,0.9733398358124035,2.1776301142765067,0.8464912280701754,24.654925107955933
51,1.4792108594581557,0.9761033894172153,2.186909194578204,0.8384502923976608,24.272377729415894
52,1.4744007547124753,0.9765097943590995,2.1772171244983785,0.8369883040935673,24.006036281585693
53,1.4661033331432216,0.9784605380801431,2.197079560212922,0.841374269005848,24.006072282791138
54,1.4628249019817987,0.9804112818011868,2.177658116608335,0.8428362573099415,24.749830961227417
55,1.4637959061100707,0.9799235958709258,2.1401445189414665,0.8450292397660819,24.14834427833557
56,1.4602105365403732,0.981142810696578,2.1572993512739216,0.8428362573099415,24.36417508125305
57,1.4583746849749328,0.9802487198244331,2.18872959083981,0.8428362573099415,24.72027277946472
58,1.4592851166375176,0.9808989677314476,2.216880582229436,0.8435672514619883,24.42832350730896
59,1.4561710426557997,0.9801674388360563,2.191495006544548,0.8399122807017544,24.34507727622986
60,1.4566431303852934,0.9812240916849548,2.2162164275409184,0.8457602339181286,24.415982723236084
61,1.4493413637936876,0.9827684304641144,2.2186984716103093,0.8421052631578947,24.484259843826294
62,1.4496450265965635,0.9817930586035927,2.2314694053248356,0.841374269005848,24.56012988090515
63,1.4479927922965627,0.981142810696578,2.2007541370670696,0.8472222222222222,24.045639991760254
64,1.4447733006476968,0.9832561163943754,2.199177445026866,0.8406432748538012,24.538230895996094
65,1.4475048966284914,0.9830122734292449,2.12563086950291,0.8384502923976608,24.372774839401245
66,1.4431910811522468,0.9846378931967813,2.166528604183978,0.8399122807017544,24.547371864318848
67,1.4416591705350017,0.9848004551735349,2.215775720557274,0.8347953216374269,24.60580062866211
68,1.4395033689782764,0.9838250833130131,2.230197237249006,0.8384502923976608,24.50262713432312
69,1.4349327702973032,0.9871576038364627,2.20262440742805,0.8450292397660819,24.12900710105896
70,1.4370401778822264,0.9859383890108103,2.2106675801918523,0.8391812865497076,24.231419563293457
71,1.4353353600962069,0.9843940502316508,2.178548080879345,0.8435672514619883,24.87414860725403
72,1.4341795897567156,0.9869137608713322,2.148434740060951,0.8435672514619883,24.170788049697876
73,1.4287419597821382,0.9873201658132162,2.13733436629089,0.841374269005848,24.72106695175171
74,1.4236939864886113,0.9882142566853613,2.2207666677341127,0.8428362573099415,24.171644926071167
75,1.4311311118807974,0.9872388848248395,2.1698515192109937,0.8472222222222222,24.335709810256958
