epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,elapsed_seconds
1,8.249383040698458,0.0008128098837681866,8.08011467693842,0.019736842105263157,34.56578302383423
2,7.825110924492946,0.007640412907420954,7.439078180413497,0.11476608187134503,30.76709508895874
3,7.323057282119226,0.05518979110785987,6.8814076094599494,0.28654970760233917,29.528323888778687
4,6.903777657200106,0.1541087539624482,6.386866212588305,0.3896198830409357,29.564882040023804
5,6.516734795987795,0.24928879135170284,5.916542265150282,0.4451754385964912,29.45407772064209
6,6.1669742582988265,0.30691701211086725,5.509703190006011,0.47514619883040937,29.413748264312744
7,5.853100429945124,0.34780134926440703,5.171582065827665,0.5036549707602339,29.507292985916138
8,5.562125978630306,0.3824270503129318,4.773578044266729,0.5285087719298246,29.586894035339355
9,5.314988875402665,0.411932049093717,4.5470164672673095,0.5599415204678363,29.667104721069336
10,5.078397779690292,0.4337966349670812,4.266182146574321,0.5760233918128655,29.536816120147705
11,4.875130085153308,0.458993741363895,4.065230598226625,0.6001461988304093,29.77319097518921
12,4.681221627340292,0.4795578314232301,3.844631013814469,0.6169590643274854,29.569745302200317
13,4.510969897997842,0.4989839876452898,3.7011168351647448,0.6293859649122807,29.623560190200806
14,4.341331905750088,0.5181663009022189,3.500557559275488,0.6418128654970761,29.43301033973694
15,4.190560122985021,0.5336096886938145,3.3383963986446985,0.6659356725146199,29.75003695487976
16,4.04179323210829,0.5505161342761928,3.250975184970432,0.6812865497076024,29.64875340461731
17,3.90265472410249,0.5682353897423392,3.128605145459984,0.7017543859649122,29.68256115913391
18,3.782181042186189,0.5796147281150938,3.014238496970015,0.716374269005848,29.91192126274109
19,3.658126618855757,0.5961960497439649,2.8751324268809535,0.722953216374269,29.50322914123535
20,3.547673394309305,0.6092010078842559,2.800977561906067,0.72953216374269,29.57348895072937
21,3.4348305898944043,0.6192798504429814,2.7040072742261385,0.7353801169590644,29.922038555145264
22,3.3310305765854733,0.6343981142810696,2.638117187901547,0.7456140350877193,29.697448015213013
23,3.2353112404204807,0.6457774526538242,2.568976290741859,0.7514619883040936,29.672707319259644
24,3.133445372574118,0.6535804275379988,2.493121894479495,0.7653508771929824,29.499074459075928
25,3.0395825618477863,0.6643095180037389,2.432953547315988,0.7646198830409356,29.65191078186035
26,2.951999039724766,0.6769080712021458,2.374032873856394,0.7748538011695907,29.553102493286133
27,2.8722250083108496,0.6856051369584654,2.324590476632815,0.7814327485380117,29.72686529159546
28,2.791170554830419,0.6949524506217996,2.2753383123386675,0.7865497076023392,29.866994857788086
29,2.713125459180657,0.7048687312037715,2.244609974978263,0.7931286549707602,29.55750584602356
30,2.6360503059281166,0.715353978704381,2.2044900007415236,0.8019005847953217,29.53069567680359
31,2.5691035371151125,0.7214500528326424,2.1777252258613093,0.8077485380116959,29.480313301086426
32,2.494232209360736,0.7343737299845566,2.146878222973026,0.8114035087719298,29.4383385181427
33,2.43924207717609,0.7441274485897749,2.118949770230299,0.8150584795321637,29.562674522399902
34,2.3696133389101273,0.7530683573112249,2.1057804634696557,0.8150584795321637,29.938080310821533
35,2.3210082073129503,0.7646102576607332,2.0767174352679336,0.8187134502923976,29.48047971725464
36,2.266596864260649,0.7720881085914004,2.0627605705930474,0.8245614035087719,29.720937490463257
37,2.209997226462697,0.784849223766561,2.0402832142790857,0.827485380116959,29.7297682762146
38,2.167965634958459,0.7939526944647647,2.0309108600281833,0.8304093567251462,29.72710347175598
39,2.116754269101877,0.8010241404535479,2.0169505891744155,0.8304093567251462,29.506083011627197
40,2.0780464545562096,0.8072014955701862,2.010330869440447,0.8355263157894737,29.710989952087402
41,2.0376434791653,0.8214256685361294,2.0002993143092818,0.8347953216374269,29.350125074386597
42,1.9945875787351284,0.8307729821994635,1.9941585077876933,0.8304093567251462,29.47160315513611
43,1.9673046281470872,0.83776314719987,1.9865543758660031,0.8296783625730995,29.45952820777893
44,1.9383640566424878,0.84491587417703,1.9820380852236386,0.8355263157894737,29.530888080596924
45,1.9004943688051648,0.8515809152239291,1.9809472951275564,0.8384502923976608,29.779210805892944
46,1.8829085994210562,0.860603104933756,1.9758500550922595,0.8399122807017544,29.411032915115356
47,1.8603797145735914,0.8639356254572056,1.97076920459145,0.841374269005848,29.475637197494507
48,1.8367470082428208,0.8706006665041047,1.9734674977977373,0.8384502923976608,29.4630868434906
49,1.8230978730712626,0.8725514102251484,1.97517168312742,0.8406432748538012,29.614882946014404
50,1.8095135728508478,0.8761277737137284,1.974857112817597,0.8391812865497076,29.55841612815857
51,1.7794673018248925,0.8858814923189466,1.9771870785986472,0.8377192982456141,29.60693645477295
52,1.7695760219007801,0.8858002113305697,1.9758367956730358,0.8399122807017544,29.90488886833191
53,1.7526518011407077,0.8923839713890921,1.9713153490546154,0.8391812865497076,29.487241744995117
54,1.7407262141381126,0.8920588474355848,1.9732237642968606,0.8391812865497076,29.626771450042725
55,1.7242080209546484,0.899617979354629,1.978973985415453,0.8362573099415205,29.573729753494263
56,1.7197238190294446,0.9014874420872958,1.9808282001673827,0.8377192982456141,29.47071933746338
57,1.7124813710307043,0.9062830204015281,1.9724100347150837,0.8421052631578947,29.436724424362183
58,1.6984914380884129,0.9066081443550353,1.9836587696744685,0.8362573099415205,29.47741460800171
59,1.6827587629056389,0.9131919044135577,1.9763668880128025,0.8377192982456141,29.470124006271362
60,1.6796472401848792,0.91262293749492,1.9782596721983792,0.8384502923976608,29.474672079086304
61,1.6697651071780233,0.913923433308949,1.9872533480326335,0.8369883040935673,29.485055208206177
62,1.6683018815756754,0.9162805819718768,1.9804691236618666,0.8362573099415205,29.58238911628723
63,1.6474568427970406,0.9252214906933268,1.9729776466101931,0.8384502923976608,29.576866626739502
64,1.649876884199842,0.9238397138909209,1.9848739194591143,0.8428362573099415,29.581872701644897
65,1.6450026057400782,0.9228643420303991,1.9856220518636425,0.8362573099415205,29.970401763916016
66,1.6314703493033793,0.9304234739494432,1.9834329998284055,0.8377192982456141,29.678364276885986
67,1.6351980911389914,0.9292855401121678,1.9875578866367452,0.8369883040935673,29.580723762512207
68,1.6244292851047846,0.9326180606356174,1.9844001510687042,0.8435672514619883,29.49360227584839
69,1.6172750095792838,0.9325367796472405,1.9853724568907978,0.8399122807017544,29.546384811401367
70,1.6196626564608176,0.9328619036007478,1.9983054601658157,0.8391812865497076,29.43867254257202
71,1.6119816058303906,0.9365195480777047,1.9906554459131252,0.841374269005848,29.57966446876526
72,1.6070901653121896,0.9340811184264001,1.992074309733876,0.8428362573099415,29.37554144859314
73,1.599403200087136,0.9414776883686906,1.997166165134363,0.8442982456140351,29.39441752433777
74,1.5958665262865048,0.9414776883686906,2.0000219428748416,0.8399122807017544,29.55030345916748
75,1.5886490678608947,0.9455417377875315,1.9924735437359726,0.8391812865497076,29.51945400238037
76,1.58897808241881,0.9449727708688938,1.9937645176000762,0.841374269005848,29.45546269416809
77,1.5834011815674254,0.9485491343574738,1.9956516801265247,0.8362573099415205,29.459739208221436
78,1.5825999809611786,0.9472486385434447,2.004620621776023,0.8391812865497076,29.841235637664795
79,1.576218148842872,0.9487116963342275,2.001253728978118,0.8399122807017544,29.618435621261597
80,1.5751225190812628,0.950256035113387,2.0086352225632695,0.8421052631578947,29.63809370994568
81,1.5696059417251764,0.9501747541250102,1.9968868277923406,0.8391812865497076,29.634676456451416
82,1.565037296718091,0.9552954563927497,2.0022280202274434,0.8399122807017544,29.530949354171753
83,1.563201675354577,0.9515565309274161,2.0038662472663566,0.8399122807017544,29.493918418884277
84,1.5612685264905837,0.9522880598228074,2.00008809915063,0.8377192982456141,29.69818615913391
85,1.5558758323331932,0.9580590099975616,2.0051236459386277,0.8399122807017544,29.577841758728027
86,1.552579660682303,0.957896448020808,2.0076233657479983,0.8384502923976608,29.53344964981079
87,1.5456463187959615,0.9594407867999675,2.0019726976316576,0.8406432748538012,29.41586470603943
88,1.5473637251236532,0.9590343818580834,2.0035459395737676,0.8428362573099415,29.572410583496094
89,1.54453008885908,0.9603348776721125,2.0055674363298026,0.8391812865497076,29.628886222839355
90,1.5388927016133827,0.9617166544745184,2.0011736928370962,0.8377192982456141,29.51707434654236
91,1.5367642003598663,0.9646427700560839,2.000603671659503,0.8399122807017544,29.508153200149536
92,1.5354429588447323,0.9622043404047793,2.00751853407475,0.8399122807017544,29.581576585769653
93,1.5331844779075592,0.9619604974396488,1.999412062572457,0.8421052631578947,29.58293128013611
94,1.5343332833839918,0.9648053320328375,2.0199408168681185,0.8391812865497076,29.45115613937378
95,1.528505833432082,0.9643176461025766,1.9989071477923477,0.8421052631578947,29.932294607162476
96,1.5289248643266005,0.9648053320328375,2.0178035016645466,0.8399122807017544,29.62840175628662
97,1.5257532873900161,0.9656181419166057,2.0189890596601696,0.8428362573099415,29.581990718841553
