epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,elapsed_seconds
1,8.27812248441753,0.0004064049418840933,8.218744127373947,0.007309941520467836,29.41163992881775
2,8.015942776173118,0.0020320247094204667,8.172833788464642,0.029970760233918127,29.226605892181396
3,7.891005205641062,0.002113305697797285,8.096487586261237,0.0577485380116959,29.17107844352722
4,7.7878283473773475,0.004064049418840933,7.893177590174981,0.06652046783625731,29.152232885360718
5,7.608976447232456,0.011135495407624157,7.311877267402515,0.09941520467836257,29.278088092803955
6,7.260718034920843,0.0535641713403235,6.811778102004737,0.21783625730994152,29.138412475585938
7,6.943172387550451,0.10948549134357474,6.431505189304463,0.2909356725146199,29.26463770866394
8,6.669702978800014,0.17003982768430465,6.103044423443532,0.33260233918128657,29.306066036224365
9,6.415303065177436,0.21929610664065674,5.842875918449714,0.36330409356725146,29.286529302597046
10,6.171307796134722,0.257742014142892,5.513873738852161,0.3881578947368421,29.235395669937134
11,5.94801942276817,0.28765341786556126,5.277248290547154,0.41228070175438597,30.03266954421997
12,5.726083032001395,0.31772738356498414,5.0074833931281555,0.42909356725146197,29.290079593658447
13,5.5231174200635165,0.33861659757782653,4.797017259207386,0.4597953216374269,29.250506162643433
14,5.328398878086217,0.35446639031130617,4.582929153888546,0.47953216374269003,29.200822353363037
15,5.146490486755532,0.3776314719986995,4.367457342426679,0.5007309941520468,29.089552640914917
16,4.9835191624131445,0.39535072746484595,4.218008866784168,0.5124269005847953,29.214808464050293
17,4.811645264762364,0.417296594326587,4.0224488799334965,0.5350877192982456,29.29153037071228
18,4.661101270475824,0.4350971307811103,3.9111494850694086,0.543859649122807,29.32400369644165
19,4.513450341642092,0.44972770868893763,3.7565184754934924,0.5577485380116959,29.49909234046936
20,4.3803016812512805,0.46411444363163457,3.6131136654413236,0.5767543859649122,29.713507890701294
21,4.2494532166482335,0.48329675688856377,3.459032800462511,0.5877192982456141,29.385183095932007
22,4.123835098449849,0.49678940095911567,3.3526767596863865,0.6081871345029239,29.73950457572937
23,4.010249212642205,0.5084938632853776,3.266813646283066,0.6206140350877193,29.38021945953369
24,3.8937333010565234,0.5278387385190604,3.186246997431705,0.6323099415204678,29.269548654556274
25,3.7820926894310634,0.5405185727058441,3.083012820684422,0.6432748538011696,29.178929328918457
26,3.6874831898138987,0.548646671543526,3.0113126966688366,0.6578947368421053,29.434198141098022
27,3.581634815830453,0.5627895635210924,2.937084752913804,0.6673976608187134,29.237966775894165
28,3.4911523019163857,0.5752255547427457,2.855934288069519,0.6776315789473685,29.276938915252686
29,3.398689258954181,0.5861172071852394,2.797610026353981,0.6878654970760234,29.427922248840332
30,3.3073697779650106,0.5959522067788344,2.740174455252307,0.6922514619883041,29.241167783737183
31,3.228287943822431,0.6047305535235309,2.688613913909734,0.7002923976608187,29.363110065460205
32,3.1462383040042368,0.6154596439892709,2.6253394690173413,0.7090643274853801,29.46040678024292
33,3.0729047431409393,0.6290335690481996,2.5799485563534743,0.7178362573099415,29.327725172042847
34,2.990135825630863,0.6355360481183451,2.542981786337512,0.7258771929824561,29.091718912124634
35,2.9253058456399814,0.6461838575957084,2.499670558505588,0.72953216374269,29.028903007507324
36,2.860387416852157,0.6556124522474194,2.470713269640828,0.7331871345029239,29.115419149398804
37,2.8001866687713264,0.6661789807364058,2.434174010628148,0.7383040935672515,29.197835206985474
38,2.7275033229096755,0.6793465008534504,2.4006949865330034,0.7448830409356725,29.352709531784058
39,2.6773589685623467,0.6837356742257986,2.3673311088517397,0.7521929824561403,29.272614002227783
40,2.6184897252256225,0.694302202714785,2.3383220761840104,0.7587719298245614,29.437172412872314
