epoch,train_loss,train_accuracy,elapsed_seconds
1,8.231511251499672,0.0008777704630239193,29.033254146575928
2,7.864012403657673,0.0035842293906810036,29.062053680419922
3,7.480053552494045,0.021359081266915367,29.20458221435547
4,7.086324936661181,0.08163265306122448,29.204816341400146
5,6.709219133921056,0.17262819106137078,29.112542629241943
6,6.354333607422024,0.2438738936434789,29.066060066223145
7,6.025233221127324,0.301002121278619,29.021456718444824
8,5.719225957149316,0.3419647428864019,29.149535417556763
9,5.444447285586099,0.3750274303269695,29.52358841896057
10,5.203588801865239,0.40523736376270936,29.06850028038025
11,4.986607417428287,0.431570477653427,28.965652227401733
12,4.778200367288629,0.4549045424621461,29.03257155418396
13,4.59670285855605,0.4756784434203789,28.870030403137207
14,4.419260543437894,0.49681808207153827,29.206356525421143
15,4.24608220911769,0.5188354911857216,29.0592520236969
16,4.098773351855149,0.5352936873674201,29.106806755065918
17,3.965396641586233,0.5562138834028235,29.41511106491089
18,3.8258447425261335,0.5723794894301807,28.989954233169556
19,3.693509253017835,0.5879599151488553,28.854305505752563
20,3.577390017972311,0.6014190622485553,28.72062587738037
21,3.470115604488531,0.612318045497769,28.866082429885864
22,3.360636606377574,0.6265086679833224,29.01035976409912
23,3.254610014157117,0.6424548313949235,29.133546113967896
24,3.1571188170091435,0.6495501426377003,29.093192100524902
25,3.0536749391023528,0.6668129617438373,28.90296745300293
26,2.9708069079221016,0.6742008631409553,28.872446298599243
27,2.884341893675001,0.6870016823933874,28.920507431030273
28,2.796809320991856,0.7007534196474289,28.921467304229736
29,2.726633566350702,0.707044107965767,29.071527004241943
30,2.6450767462329083,0.7190403042937605,28.940762996673584
31,2.5718411809131454,0.7273791236924877,29.027506351470947
32,2.5049899731494367,0.7361568283227269,28.911861658096313
33,2.438597951651439,0.7461780411089167,28.713411808013916
34,2.3776219409975834,0.7546631555848146,29.06007719039917
35,2.3228040699306205,0.764830663448175,29.109734773635864
36,2.264631366705321,0.7737546631555848,28.907471895217896
37,2.211318533872775,0.7794601711652402,28.93820357322693
38,2.1572258637945687,0.7965035476556214,28.99759554862976
39,2.115211047893226,0.8025747933582035,29.002413749694824
40,2.073711731763305,0.8144978421476118,29.018512725830078
41,2.0320369661111575,0.823275546777851,28.923745155334473
42,2.004074312426615,0.8307365957135543,28.8995680809021
43,1.959321273183275,0.8413429888084266,28.917041540145874
44,1.9412724677039765,0.8438300051203277,28.962146282196045
45,1.9014670076091902,0.8543632506766148,29.023719310760498
46,1.8804061780266437,0.8619705946894887,28.94936966896057
47,1.8574682828686109,0.8702362665496306,28.737914323806763
48,1.8372154526472981,0.8755028893277741,28.70160746574402
49,1.8187208246202897,0.8776973154853339,28.982232570648193
50,1.7956952054292523,0.8872796430400117,29.03624701499939
51,1.7785618629759716,0.8890351839660595,28.9649555683136
52,1.767953631192692,0.8912296101236193,28.834714889526367
53,1.7541258048491526,0.8959842001316656,28.68745708465576
54,1.742762526521633,0.9027137736815156,28.54530692100525
55,1.7327961762292743,0.9031526589130275,28.787874221801758
56,1.713946612583554,0.9111988881574135,28.784648895263672
57,1.7082624198854837,0.9123692487747788,29.04595708847046
58,1.702106603872592,0.9121498061590227,28.951820373535156
59,1.6969127811463696,0.9155877404725331,29.086170434951782
60,1.679652834625724,0.9204154780191647,29.104125022888184
61,1.6695186793346375,0.92048862555775,28.831272840499878
62,1.6655400118494024,0.9240728549484309,28.809556484222412
63,1.6541807635998413,0.9294857728037451,28.672626733779907
64,1.6518162106920045,0.9286811498793066,28.826075553894043
65,1.6483988235832334,0.9318264940384756,28.951909065246582
66,1.644555201205031,0.9316070514227196,28.834322452545166
67,1.632419247624119,0.9347523955818887,28.894728422164917
68,1.6280084777685817,0.9373125594323751,28.93502140045166
69,1.6183710090418721,0.942213444517592,28.913188934326172
70,1.6135296354645408,0.9407504937458855,29.046964645385742
71,1.611087900187833,0.9449199034452491,28.909614324569702
72,1.6091586808490035,0.9436032477507131,28.91445016860962
73,1.602544454185051,0.9458708214468583,29.047364711761475
74,1.600264203573719,0.9466754443712969,28.76121997833252
75,1.5945724408546857,0.9498207885304659,29.11652183532715
76,1.5912789942168184,0.9504059688391485,28.973039150238037
77,1.583931756293396,0.9539901982298296,28.774751663208008
78,1.5823100276422712,0.9520883622266111,28.86553716659546
79,1.5745756454347788,0.9553068539243654,28.89173460006714
80,1.5791502561681525,0.9545022309999268,28.931570053100586
81,1.577960993488307,0.9517226245336844,28.990381240844727
82,1.5692355600169683,0.9591105259308025,28.920991897583008
83,1.5661618099086383,0.956550362080316,28.749699592590332
84,1.5626122670204687,0.9626216077828981,28.872077703475952
85,1.5613665962156456,0.9594762636237291,28.721481800079346
86,1.5530325892499837,0.9645234437861167,28.944334506988525
87,1.554925764193872,0.9611586570111915,28.87767720222473
88,1.5513936625115743,0.9636456733230927,29.04723572731018
89,1.549358392466345,0.9638651159388486,28.82789421081543
90,1.5447377250308083,0.9646697388632872,28.903688669204712
91,1.5448859876236878,0.966644722405091,29.023149251937866
92,1.537895696015463,0.9682539682539683,28.878236770629883
93,1.5378251476335278,0.9667910174822617,28.769397020339966
94,1.5347045095058796,0.9676687879452857,28.77995538711548
95,1.5334863665858878,0.9680345256382122,28.721457481384277
96,1.532869764832639,0.9678882305610417,28.677391529083252
